id_cliente,nome,cidade,estado
2145,Thiago Lima,São Paulo,SP
2146,Pedro Gomes,São Paulo,SP
2147,Rafael Ferreira,Curitiba,PR
2148,Camila Pereira,Fortaleza,CE
2149,Gabriel Mendes,São Paulo,SP
2150,João Oliveira,Rio de Janeiro,RJ
2151,Carlos Lima,Porto Alegre,RS
2152,Pedro Barbosa,Salvador,BA
2153,Carlos Barbosa,São Paulo,SP
2154,Pedro Pereira,Brasília,DF
2155,Rafael Costa,Curitiba,PR
2156,Thiago Souza,Rio de Janeiro,RJ
2157,Beatriz Silva,Curitiba,PR
2158,Carlos Pereira,,go
2159,,Fortaleza,CE
2160,Juliana Oliveira,,mg
2161,Pedro Lima,Porto Alegre,RS
2162,Pedro Ferreira,Fortaleza,CE
2163,Beatriz Martins,Fortaleza,CE
2164,Bruno Costa,Belo Horizonte,MG
2165,Bruno Gomes,Rio de Janeiro,RJ
2166,Camila Costa,Belo Horizonte,MG
2167,Rafael Martins,Goiânia,GO
2168,Amanda Oliveira,Goiânia,GO
2169,Juliana Ferreira,Rio de Janeiro,RJ
2170,Diego Mendes,Goiânia,GO
2171,Diego Ferreira,,df
2172,Renato Martins,Curitiba,PR
2173, Juliana Ferreira ,Curitiba,PR
2174,Renato Silva,Salvador,BA
2175,Renato Alves,Fortaleza,Ce
2176,Lucas Pereira,Rio de Janeiro,RJ
2177,Pedro Martins,Brasília,DF
2178,Lucas Souza,Recife,PE
2179,Patricia Oliveira,Rio de Janeiro,RJ
2180,Thiago Gomes,Belo Horizonte,MG
2181,Thiago Silva,Recife,PE
2182,Gabriel Souza,Fortaleza,CE
2183, João Santos ,Recife,
2184,Camila Mendes,Salvador,BA
2185,Larissa Carvalho,Recife,PE
2186,Rafael Barbosa,Rio de Janeiro,RJ
2187,Carlos Silva,Belo Horizonte,mg
2188,,Rio de Janeiro,RJ
2189,Patricia Alves,Curitiba,
2190,Juliana Silva,São Paulo,SP
2191,Carlos Souza,Porto Alegre,Rs
2192,Amanda Gomes,Porto Alegre,RS
2193,Thiago Rocha,Rio de Janeiro,RJ
2194,Thiago Martins,Recife,PE
2195,Fernanda Barbosa,Recife,PE
2196,Beatriz Alves,Rio de Janeiro,RJ
2197,Pedro Ferreira,Fortaleza,CE
2198,Lucas Santos,Rio de Janeiro,RJ
2199, João Pereira ,Recife,PE
2200,Carlos Carvalho,Belo Horizonte,MG
2201,Diego Carvalho,Porto Alegre,RS
2202,Diego Oliveira,Curitiba,PR
2203,Rafael Pereira,Brasília,DF
2204,Mariana Ribeiro,Goiânia,GO
2205,Carlos Oliveira,,mg
2206,Bruno Silva,Recife,PE
2207,Bruno Oliveira,Fortaleza,
2208,Ana Gomes,Fortaleza,CE
2209,Rafael Mendes,Salvador,
2210,Patricia Pereira,Porto Alegre,RS
2211,Bruno Barbosa,Fortaleza,CE
2212,Fernanda Oliveira,Belo Horizonte,MG
2213,Thiago Mendes,Belo Horizonte,Mg
2214,Fernanda Gomes,Brasília,DF
2215,Bruno Barbosa,Belo Horizonte,MG
2216,Camila Ribeiro,São Paulo,
2217,Amanda Barbosa,Porto Alegre,RS
2218,Mariana Carvalho,Rio de Janeiro,RJ
2219,Rafael Lima,São Paulo,SP
2220,João Costa,Porto Alegre,RS
2221,João Ferreira,Recife,PE
2222,Fernanda Barbosa,Rio de Janeiro,rj
2223,,Porto Alegre,RS
2224,Mariana Lima,Rio de Janeiro,
2225,Renato Rocha,Recife,PE
2226,Bruno Barbosa,Porto Alegre,RS
2227,,Salvador,BA
2228,Diego Barbosa,Rio de Janeiro,RJ
2229,João Lima,Brasília,DF
2230,Ana Ferreira,Recife,pe
2231,Patricia Ferreira,Belo Horizonte,MG
2232,Gabriel Oliveira,Porto Alegre,RS
2233,Rafael Costa,Porto Alegre,RS
2234,Renato Gomes,Goiânia,GO
2235,Camila Pereira,São Paulo,SP
2236,Amanda Oliveira,Brasília,DF
2237,Juliana Ribeiro,Rio de Janeiro,RJ
2238,Ana Rocha,Curitiba,PR
2239,Larissa Costa,Porto Alegre,RS
2240, Camila Silva ,Recife,pe
2241,Thiago Oliveira,São Paulo,SP
2242,,Salvador,BA
2243,,Porto Alegre,RS
2244,Diego Lima,Rio de Janeiro,RJ
2245,Lucas Martins,Goiânia,GO
2246,Maria Barbosa,Salvador,BA
2247,Gabriel Martins,Brasília,DF
2248,Bruno Ribeiro,Goiânia,GO
2249,Renato Lima,Belo Horizonte,MG
2250,Lucas Ribeiro,Porto Alegre,
2251,Rafael Costa,Brasília,DF
2252,Carlos Lima,Fortaleza,CE
2253,Juliana Rocha,Salvador,BA
2254,Patricia Rocha,São Paulo,SP
2255,,Brasília,
2256,Camila Alves,Goiânia,GO
2257,Larissa Ribeiro,São Paulo,SP
2258,Gabriel Silva,Recife,PE
2259,Rafael Souza,Rio de Janeiro,Rj
2260,Carlos Carvalho,Goiânia,
2261,Beatriz Carvalho,São Paulo,SP
2262,Diego Souza,Belo Horizonte,MG
2263,Beatriz Lima,Belo Horizonte,MG
2264,Ana Ribeiro,Porto Alegre,RS
2265,Beatriz Pereira,Rio de Janeiro,Rj
2266,Carlos Oliveira,Belo Horizonte,MG
2267,Diego Rocha,Brasília,Df
2268,Gabriel Barbosa,Curitiba,PR
2269,Larissa Mendes,Goiânia,GO
2270,Amanda Oliveira,Brasília,DF
2271,,Curitiba,PR
2272,Mariana Pereira,Recife,PE
2273,Carlos Barbosa,Salvador,BA
2274,Carlos Rocha,Brasília,DF
2275,Camila Rocha,Rio de Janeiro,RJ
2276,,Porto Alegre,rs
2277,Amanda Rocha,São Paulo,SP
2278,Ana Rocha,Recife,PE
2279,Juliana Pereira,Salvador,BA
2280,Diego Santos,Curitiba,PR
2281,Thiago Carvalho,Recife,PE
2282,Bruno Ribeiro,Brasília,Df
2283,Beatriz Gomes,Recife,PE
2284,Diego Mendes,Curitiba,PR
2285,Thiago Ferreira,Goiânia,GO
2286,Maria Silva,Curitiba,PR
2287,Beatriz Barbosa,Salvador,BA
2288,Fernanda Oliveira,Curitiba,PR
2289,Patricia Santos,São Paulo,SP
2290,Pedro Rocha,Salvador,BA
2291,Mariana Carvalho,Rio de Janeiro,RJ
2292,Thiago Pereira,Belo Horizonte,MG
2293,Camila Alves,Belo Horizonte,MG
2294,Diego Pereira,Rio de Janeiro,RJ
2295,Carlos Pereira,São Paulo,SP
2296,Juliana Martins,Goiânia,GO
2297, Mariana Barbosa ,Belo Horizonte,MG
2298,Beatriz Ferreira,Salvador,BA
2299,Ana Santos,Recife,PE
2300,Pedro Santos,Curitiba,PR
2301,Carlos Barbosa,Belo Horizonte,Mg
2302,João Alves,Porto Alegre,RS
2303,Juliana Santos,Curitiba,PR
2304, Thiago Alves ,Fortaleza,CE
2305,Gabriel Souza,Fortaleza,CE
2306,Beatriz Mendes,São Paulo,sp
2307,Lucas Carvalho,São Paulo,SP
2308,Renato Souza,Belo Horizonte,MG
2309,Thiago Souza,Salvador,BA
2310,Amanda Santos,Fortaleza,CE
2311,Maria Oliveira,São Paulo,SP
2312,Juliana Martins,Recife,PE
2313,Fernanda Silva,,sp
2314,Lucas Gomes,São Paulo,SP
2315, Gabriel Lima ,Brasília,DF
2316,Carlos Rocha,Rio de Janeiro,RJ
2317,Juliana Ferreira,Belo Horizonte,MG
2318,Fernanda Alves,Rio de Janeiro,RJ
2319,Larissa Souza,São Paulo,SP
2320,Maria Santos,São Paulo,SP
2321,Maria Carvalho,Salvador,BA
2322,Camila Lima,Goiânia,GO
2323,Pedro Santos,Porto Alegre,RS
2324,Juliana Alves,Recife,PE
2325,Larissa Ribeiro,Belo Horizonte,MG
2326,Larissa Oliveira,São Paulo,SP
2327,Amanda Barbosa,Porto Alegre,Rs
2328,Diego Alves,Porto Alegre,RS
2329,Juliana Lima,São Paulo,SP
2330,Rafael Oliveira,São Paulo,SP
2331, Bruno Gomes ,Porto Alegre,RS
2332,Bruno Gomes,,pe
2333,Rafael Souza,Belo Horizonte,MG
2334,Patricia Souza,Porto Alegre,rs
2335,João Carvalho,Porto Alegre,RS
2336,João Carvalho,Goiânia,GO
2337,Maria Oliveira,Fortaleza,CE
2338,Camila Rocha,Brasília,DF
2339,Diego Mendes,Curitiba,PR
2340,Fernanda Lima,São Paulo,SP
2341,Bruno Santos,Belo Horizonte,MG
2342,Thiago Gomes,São Paulo,SP
2343,Bruno Silva,Rio de Janeiro,RJ
2344,Bruno Costa,Recife,PE
2345,Rafael Souza,Salvador,BA
2346,Lucas Martins,São Paulo,SP
2347, Amanda Carvalho ,Rio de Janeiro,RJ
2348,Bruno Mendes,Recife,PE
2349,Ana Souza,Belo Horizonte,MG
2350, Diego Rocha ,Goiânia,GO
2351,Fernanda Souza,Porto Alegre,RS
2352,,Salvador,BA
2353, Fernanda Ferreira ,Rio de Janeiro,Rj
2354,Diego Santos,Belo Horizonte,MG
2355,Patricia Santos,Brasília,DF
2356,Renato Ferreira,Salvador,BA
2357,Juliana Barbosa,Porto Alegre,RS
2358,Maria Ribeiro,Curitiba,PR
2359,,Goiânia,GO
2360,Diego Ferreira,Belo Horizonte,MG
2361,Ana Gomes,Rio de Janeiro,RJ
2362,Fernanda Martins,Fortaleza,CE
2363,Diego Souza,Goiânia,GO
2364,Rafael Carvalho,Porto Alegre,RS
2365,Fernanda Carvalho,Belo Horizonte,MG
2366,Fernanda Rocha,Salvador,BA
2367,Fernanda Rocha,Brasília,DF
2368,Diego Santos,Salvador,BA
2369,Rafael Martins,Belo Horizonte,MG
2370,Ana Alves,Brasília,DF
2371,Amanda Mendes,Porto Alegre,RS
2372,Patricia Martins,Fortaleza,CE
2373,Lucas Costa,,pe
2374,Bruno Barbosa,Rio de Janeiro,RJ
2375, Patricia Silva ,Curitiba,PR
2376,Diego Gomes,Brasília,DF
2377,Larissa Alves,Porto Alegre,RS
2378,Renato Oliveira,São Paulo,Sp
2379,Rafael Martins,Recife,PE
2380,Beatriz Lima,Curitiba,PR
2381,Diego Santos,Curitiba,PR
2382,Juliana Rocha,Brasília,DF
2383,Thiago Mendes,Rio de Janeiro,RJ
2384,Maria Martins,Porto Alegre,RS
2385,Mariana Lima,São Paulo,SP
2386,Lucas Martins,Fortaleza,CE
2387,Renato Oliveira,Salvador,BA
2388,Bruno Barbosa,Recife,PE
2389,Bruno Oliveira,Belo Horizonte,MG
2390,Lucas Costa,São Paulo,SP
2391, Larissa Pereira ,São Paulo,SP
2392,Juliana Pereira,Porto Alegre,RS
2393,Rafael Lima,Recife,PE
2394,Carlos Rocha,Brasília,DF
2395,Ana Mendes,Rio de Janeiro,RJ
2396,Fernanda Santos,Salvador,BA
2397,Rafael Santos,Salvador,BA
2398, Carlos Carvalho ,Belo Horizonte,MG
2399,Maria Silva,Belo Horizonte,MG
2400,Fernanda Pereira,Porto Alegre,RS
2401,Mariana Barbosa,Porto Alegre,RS
2402,Pedro Pereira,São Paulo,SP
2403,Amanda Pereira,Curitiba,pr
2404,Amanda Gomes,Goiânia,GO
2405,Diego Costa,Porto Alegre,RS
2406,Beatriz Barbosa,Brasília,DF
2407,Camila Oliveira,Belo Horizonte,MG
2408,Camila Martins,Recife,PE
2409,Carlos Costa,Recife,PE
2410,Juliana Gomes,Curitiba,PR
2411,Beatriz Martins,,mg
2412,Lucas Martins,São Paulo,SP
2413,Renato Martins,Brasília,DF
2414,Bruno Souza,Porto Alegre,RS
2415,Maria Ribeiro,Recife,PE
2416,Mariana Pereira,Rio de Janeiro,RJ
2417,Renato Lima,Goiânia,GO
2418,João Gomes,Rio de Janeiro,RJ
2419,Juliana Santos,São Paulo,SP
2420,Lucas Costa,Fortaleza,CE
2421,Camila Costa,Salvador,BA
2422,Fernanda Silva,São Paulo,SP
2423,Diego Oliveira,Fortaleza,CE
2424,Mariana Ribeiro,,rs
2425,Fernanda Souza,Porto Alegre,RS
2426,Gabriel Gomes,Curitiba,PR
2427,Pedro Santos,Rio de Janeiro,RJ
2428,Patricia Silva,São Paulo,SP
2429,Ana Oliveira,Goiânia,GO
2430,Amanda Ribeiro,Salvador,BA
2431,Camila Mendes,Recife,PE
2432,Thiago Barbosa,Brasília,DF
2433,Patricia Mendes,Recife,PE
2434,Diego Alves,,df
2435,Gabriel Ferreira,Fortaleza,CE
2436,Thiago Silva,Brasília,DF
2437,Beatriz Oliveira,Porto Alegre,RS
2438,Pedro Oliveira,Fortaleza,CE
2439,Beatriz Alves,Rio de Janeiro,RJ
2440,Beatriz Alves,São Paulo,SP
2441,Camila Carvalho,Curitiba,pr
2442,Amanda Martins,São Paulo,SP
2443,Larissa Barbosa,Fortaleza,CE
2444,Fernanda Carvalho,Recife,PE
2445,Pedro Oliveira,Brasília,DF
2446,João Costa,Fortaleza,CE
2447,Rafael Oliveira,São Paulo,SP
2448,Diego Barbosa,Curitiba,PR
2449,Gabriel Silva,Porto Alegre,RS
2450,Bruno Carvalho,Goiânia,GO
2451,Mariana Lima,Porto Alegre,RS
2452,Amanda Ferreira,Fortaleza,CE
2453,Lucas Carvalho,Curitiba,PR
2454,Beatriz Silva,Salvador,BA
2455,Pedro Silva,Porto Alegre,RS
2456,Carlos Rocha,Salvador,
2457,Amanda Costa,Rio de Janeiro,RJ
2458,Fernanda Ferreira,São Paulo,SP
2459,Patricia Ribeiro,Salvador,BA
2460,Bruno Pereira,Rio de Janeiro,RJ
2461,Lucas Mendes,Curitiba,PR
2462,Diego Gomes,Salvador,BA
2463,Amanda Mendes,Goiânia,GO
2464,Mariana Silva,Belo Horizonte,MG
2465,Amanda Lima,Curitiba,PR
2466,Renato Santos,São Paulo,SP
2467,Patricia Barbosa,Salvador,BA
2468,Fernanda Gomes,Brasília,DF
2469,Juliana Ribeiro,Fortaleza,CE
2470, Amanda Pereira ,Curitiba,PR
2471,Ana Martins,Fortaleza,CE
2472,Bruno Oliveira,Fortaleza,CE
2473,Mariana Silva,Salvador,BA
2474,Juliana Martins,Belo Horizonte,MG
2475,Lucas Gomes,Salvador,BA
2476,João Pereira,Recife,PE
2477,Thiago Ribeiro,Salvador,
2478,Bruno Silva,Goiânia,GO
2479,Beatriz Gomes,São Paulo,SP
2480,Bruno Souza,Goiânia,GO
2481,Beatriz Rocha,Recife,PE
2482,Larissa Oliveira,São Paulo,SP
2483,Ana Costa,Curitiba,
2484,Carlos Souza,Recife,PE
2485, Carlos Mendes ,Belo Horizonte,MG
2486,Renato Carvalho,Curitiba,PR
2487,Juliana Silva,Brasília,DF
2488,Maria Santos,Belo Horizonte,MG
2489,Bruno Santos,Curitiba,PR
2490,Lucas Martins,Curitiba,PR
2491,João Ribeiro,Porto Alegre,RS
2492,Rafael Santos,Goiânia,GO
2493,Pedro Costa,Rio de Janeiro,RJ
2494,João Costa,São Paulo,SP
2495,Pedro Alves,Porto Alegre,RS
2496,Lucas Lima,Porto Alegre,Rs
2497,Mariana Mendes,Curitiba,PR
2498,Lucas Mendes,Belo Horizonte,MG
2499,Rafael Mendes,Rio de Janeiro,RJ
2500,Juliana Rocha,Curitiba,pr
2501,Gabriel Lima,Fortaleza,CE
2502,Patricia Ferreira,Porto Alegre,RS
2503,Diego Mendes,Rio de Janeiro,RJ
2504,Lucas Rocha,Porto Alegre,rs
2505,Mariana Barbosa,Curitiba,PR
2506,Thiago Gomes,Goiânia,GO
2507,Carlos Ferreira,São Paulo,SP
2508,Renato Oliveira,Curitiba,PR
2509,Rafael Costa,São Paulo,SP
2510,Thiago Martins,Brasília,DF
2511,Juliana Carvalho,Recife,PE
2512,Fernanda Oliveira,Brasília,DF
2513,Thiago Gomes,,go
2514,Camila Pereira,Goiânia,GO
2515,Renato Souza,Rio de Janeiro,RJ
2516,Juliana Rocha,Brasília,DF
2517,,Curitiba,PR
2518,Camila Santos,Curitiba,PR
2519,Pedro Alves,Curitiba,PR
2520,Juliana Silva,Recife,PE
2521,Larissa Gomes,Belo Horizonte,MG
2522,Rafael Alves,Rio de Janeiro,RJ
2523,Ana Gomes,Salvador,BA
2524,Patricia Gomes,Fortaleza,Ce
2525,Thiago Silva,Belo Horizonte,MG
2526,Fernanda Ferreira,Salvador,BA
2527,Amanda Gomes,Rio de Janeiro,RJ
2528,Lucas Souza,Belo Horizonte,MG
2529,Gabriel Costa,Brasília,DF
2530,Beatriz Souza,Porto Alegre,RS
2531,Mariana Gomes,Fortaleza,CE
2532,Pedro Ferreira,Rio de Janeiro,RJ
2533,João Costa,Salvador,BA
2534,Rafael Silva,Recife,PE
2535,Patricia Souza,Porto Alegre,RS
2536,Carlos Rocha,Fortaleza,CE
2537,Renato Ferreira,Rio de Janeiro,RJ
2538,Larissa Gomes,Rio de Janeiro,RJ
2539,Thiago Mendes,Belo Horizonte,MG
2540,Rafael Martins,São Paulo,SP
2541, Beatriz Rocha ,Salvador,Ba
2542,Juliana Mendes,Brasília,DF
2543,João Mendes,Curitiba,PR
2544,Rafael Carvalho,Porto Alegre,RS
2545,Juliana Souza,Fortaleza,CE
2546,Pedro Oliveira,Curitiba,PR
2547,Patricia Mendes,Salvador,BA
2548,Fernanda Rocha,São Paulo,Sp
2549,Ana Oliveira,Brasília,DF
2550,Renato Ribeiro,Brasília,DF
2551,Bruno Santos,Brasília,DF
2552,Thiago Mendes,Porto Alegre,RS
2553,Fernanda Souza,Salvador,BA
2554,Patricia Mendes,Curitiba,PR
2555,Amanda Gomes,Curitiba,PR
2556,Patricia Pereira,São Paulo,SP
2557,Bruno Mendes,Recife,PE
2558,Renato Oliveira,Belo Horizonte,MG
2559,Fernanda Santos,Goiânia,GO
2560,Rafael Martins,Goiânia,GO
2561,Larissa Silva,Salvador,BA
2562,Rafael Lima,Recife,PE
2563,Larissa Costa,Brasília,DF
2564, Thiago Santos ,Recife,PE
2565,Lucas Ferreira,Porto Alegre,RS
2566,Rafael Silva,Curitiba,PR
2567,Juliana Martins,Brasília,DF
2568,,Porto Alegre,RS
2569,Fernanda Gomes,Fortaleza,CE
2570,Carlos Oliveira,Brasília,DF
2571,Thiago Ribeiro,Curitiba,PR
2572,Gabriel Martins,Salvador,BA
2573,Amanda Mendes,Salvador,BA
2574,Renato Gomes,Belo Horizonte,MG
2575,Rafael Ribeiro,Recife,PE
2576,Gabriel Ribeiro,São Paulo,SP
2577,Rafael Costa,Rio de Janeiro,RJ
2578,Patricia Martins,Belo Horizonte,MG
2579,Ana Santos,Goiânia,GO
2580,João Carvalho,Goiânia,GO
2581,Beatriz Santos,,ba
2582,Gabriel Pereira,Curitiba,PR
2583,Fernanda Costa,Recife,PE
2584,Renato Lima,Porto Alegre,Rs
2585, Thiago Rocha ,Recife,PE
2586,Fernanda Costa,Recife,PE
2587,Amanda Carvalho,Curitiba,PR
2588,Pedro Silva,São Paulo,SP
2589,Diego Barbosa,Brasília,Df
2590,Bruno Oliveira,Goiânia,GO
2591,João Rocha,Recife,PE
2592, Gabriel Souza ,Salvador,BA
2593,Rafael Martins,Rio de Janeiro,RJ
2594,Thiago Oliveira,Curitiba,PR
2595,Ana Alves,Recife,PE
2596,Pedro Rocha,Recife,PE
2597,Renato Ribeiro,Recife,PE
2598,Bruno Mendes,Goiânia,go
2599,Diego Ribeiro,São Paulo,SP
2600,Juliana Ribeiro,Porto Alegre,RS
2601,Camila Barbosa,Recife,PE
2602,Ana Lima,Goiânia,GO
2603,Fernanda Silva,Belo Horizonte,MG
2604,João Mendes,Salvador,BA
2605,Diego Gomes,Recife,PE
2606,Juliana Lima,Goiânia,GO
2607,Juliana Gomes,Recife,PE
2608,Beatriz Costa,Recife,PE
2609,,Rio de Janeiro,RJ
2610,Fernanda Lima,Porto Alegre,RS
2611,Carlos Pereira,Salvador,BA
2612,João Alves,Belo Horizonte,MG
2613, Carlos Carvalho ,Fortaleza,Ce
2614,Larissa Santos,São Paulo,SP
2615,Fernanda Mendes,Curitiba,PR
2616,Fernanda Alves,Recife,PE
2617,Bruno Mendes,Rio de Janeiro,RJ
2618,Pedro Lima,Fortaleza,CE
2619,Fernanda Barbosa,Recife,
2620,Maria Carvalho,Rio de Janeiro,RJ
2621,Pedro Barbosa,Belo Horizonte,
2622,Amanda Barbosa,Porto Alegre,RS
2623,Carlos Rocha,Belo Horizonte,MG
2624,Rafael Silva,Porto Alegre,RS
2625,Beatriz Costa,Salvador,BA
2626,Camila Mendes,Fortaleza,CE
2627,Larissa Ribeiro,Recife,PE
2628,Mariana Barbosa,São Paulo,SP
2629,Beatriz Barbosa,Curitiba,PR
2630,Camila Oliveira,Recife,PE
2631,Mariana Pereira,Rio de Janeiro,RJ
2632,Diego Ribeiro,Salvador,BA
2633,Camila Pereira,Goiânia,GO
2634,Lucas Gomes,Curitiba,PR
2635,Mariana Carvalho,Fortaleza,CE
2636,Patricia Mendes,Belo Horizonte,MG
2637,Camila Ferreira,Curitiba,PR
2638,Renato Rocha,Porto Alegre,RS
2639,Patricia Silva,Brasília,Df
2640,Ana Rocha,,rs
2641,Lucas Mendes,Porto Alegre,RS
2642,,Brasília,DF
2643,Larissa Pereira,Belo Horizonte,MG
2644,Bruno Oliveira,Rio de Janeiro,RJ
2645,Beatriz Barbosa,São Paulo,SP
2646,Beatriz Alves,Porto Alegre,RS
2647,Maria Oliveira,São Paulo,SP
2648,Juliana Rocha,Porto Alegre,RS
2649,Pedro Carvalho,Brasília,DF
2650,Thiago Ribeiro,Goiânia,GO
2651,Fernanda Carvalho,Goiânia,GO
2652,Larissa Ribeiro,São Paulo,SP
2653,Renato Ferreira,Recife,PE
2654,Renato Rocha,Belo Horizonte,MG
2655,Bruno Mendes,Goiânia,GO
2656,,Rio de Janeiro,RJ
2657,Beatriz Souza,Fortaleza,Ce
2658,Juliana Silva,Goiânia,GO
2659, Diego Carvalho ,Fortaleza,CE
2660,Pedro Santos,Goiânia,
2661,Carlos Costa,Fortaleza,CE
2662,Rafael Pereira,Rio de Janeiro,RJ
2663,Bruno Rocha,Recife,PE
2664,Ana Carvalho,Rio de Janeiro,RJ
2665,Rafael Martins,São Paulo,SP
2666,Amanda Gomes,,sp
2667,Ana Mendes,Belo Horizonte,MG
2668,Larissa Rocha,Belo Horizonte,MG
2669,Juliana Lima,Belo Horizonte,MG
2670,Mariana Oliveira,São Paulo,SP
2671,Maria Lima,Fortaleza,CE
2672, Renato Alves ,Belo Horizonte,MG
2673,Bruno Alves,Belo Horizonte,MG
2674,,Recife,PE
2675,João Rocha,Belo Horizonte,MG
2676,Gabriel Pereira,Belo Horizonte,MG
2677,Carlos Santos,Curitiba,PR
2678,Diego Oliveira,Curitiba,PR
2679,Beatriz Ferreira,Salvador,BA
2680,Pedro Ferreira,Recife,PE
2681,Rafael Silva,São Paulo,SP
2682,Carlos Ferreira,Salvador,BA
2683,Patricia Ribeiro,Belo Horizonte,MG
2684,Gabriel Barbosa,São Paulo,SP
2685,Renato Souza,Curitiba,PR
2686,João Lima,Fortaleza,CE
2687,Maria Souza,Goiânia,GO
2688,Camila Ferreira,Goiânia,GO
2689,Mariana Costa,Fortaleza,CE
2690,Mariana Ferreira,Rio de Janeiro,RJ
2691,,Belo Horizonte,MG
2692,Bruno Carvalho,São Paulo,SP
2693,Beatriz Souza,Curitiba,PR
2694, Gabriel Costa ,Curitiba,PR
2695,Fernanda Santos,Brasília,DF
2696,Beatriz Rocha,Brasília,DF
2697,Ana Silva,Porto Alegre,RS
2698,Bruno Lima,Salvador,BA
2699,Amanda Oliveira,Recife,PE
2700,Thiago Pereira,Curitiba,PR
2701,Ana Alves,Rio de Janeiro,RJ
2702,Camila Oliveira,Belo Horizonte,MG
2703,Camila Carvalho,Recife,PE
2704,Thiago Mendes,Curitiba,PR
2705,Ana Souza,Brasília,DF
2706,Mariana Silva,Curitiba,PR
2707,Fernanda Costa,Brasília,DF
2708,Beatriz Ferreira,Belo Horizonte,MG
2709,Thiago Gomes,Recife,PE
2710,Bruno Rocha,Rio de Janeiro,RJ
2711,Diego Carvalho,Salvador,BA
2712,Renato Barbosa,Fortaleza,CE
2713,Renato Mendes,Rio de Janeiro,RJ
2714,João Lima,Rio de Janeiro,RJ
2715,Carlos Oliveira,Fortaleza,CE
2716,Juliana Ribeiro,Recife,PE
2717,Pedro Costa,Brasília,DF
2718,Diego Pereira,Curitiba,PR
2719,João Pereira,Salvador,BA
2720,Thiago Souza,Fortaleza,CE
2721,Diego Costa,Salvador,BA
2722,Amanda Alves,Curitiba,PR
2723,Patricia Pereira,Porto Alegre,rs
2724,Gabriel Ribeiro,Brasília,DF
2725,Beatriz Rocha,Salvador,BA
2726,João Santos,Porto Alegre,RS
2727,Lucas Santos,São Paulo,SP
2728,Beatriz Costa,Belo Horizonte,MG
2729,Patricia Gomes,Goiânia,GO
2730,Pedro Alves,Porto Alegre,RS
2731,Thiago Lima,Belo Horizonte,MG
2732,Renato Silva,Rio de Janeiro,RJ
2733,Amanda Barbosa,Belo Horizonte,MG
2734,Carlos Rocha,Curitiba,Pr
2735,Renato Mendes,São Paulo,SP
2736,Carlos Rocha,Brasília,DF
2737,Beatriz Ribeiro,Belo Horizonte,MG
2738,Amanda Ferreira,Belo Horizonte,MG
2739,Patricia Martins,São Paulo,SP
2740,Bruno Mendes,Porto Alegre,RS
2741,Bruno Ferreira,,rj
2742,Beatriz Alves,Goiânia,GO
2743,Bruno Oliveira,Recife,PE
2744,Gabriel Gomes,São Paulo,SP
2745,Carlos Oliveira,Rio de Janeiro,RJ
2746,Thiago Martins,Brasília,DF
2747, Rafael Rocha ,Goiânia,GO
2748, Gabriel Martins ,São Paulo,SP
2749,Renato Oliveira,Porto Alegre,RS
2750,Rafael Mendes,Salvador,BA
2751,Fernanda Mendes,Recife,PE
2752,Bruno Costa,Belo Horizonte,MG
2753,Renato Gomes,Salvador,BA
2754,Beatriz Santos,Salvador,BA
2755,Fernanda Carvalho,Porto Alegre,RS
2756,Gabriel Carvalho,Goiânia,GO
2757,Gabriel Pereira,Porto Alegre,RS
2758,Renato Rocha,Salvador,BA
2759,Renato Silva,Rio de Janeiro,RJ
2760,Diego Ribeiro,Fortaleza,CE
2761,Pedro Pereira,Rio de Janeiro,
2762,Gabriel Mendes,Curitiba,PR
2763,Gabriel Lima,Brasília,DF
2764,Camila Santos,Salvador,BA
2765,Maria Alves,Fortaleza,CE
2766,João Barbosa,Belo Horizonte,MG
2767,Fernanda Alves,Recife,PE
2768,João Ribeiro,Belo Horizonte,MG
2769,Beatriz Rocha,Brasília,DF
2770,Lucas Martins,Curitiba,PR
2771,Thiago Gomes,Porto Alegre,RS
2772,Bruno Martins,Salvador,BA
2773,Fernanda Carvalho,Fortaleza,CE
2774,Ana Carvalho,Belo Horizonte,MG
2775,Carlos Barbosa,Fortaleza,CE
2776,Amanda Alves,Salvador,BA
2777,Larissa Alves,Recife,PE
2778,Rafael Rocha,Recife,PE
2779, Mariana Silva ,Fortaleza,CE
2780,Juliana Barbosa,Curitiba,Pr
2781,Bruno Mendes,São Paulo,SP
2782,Ana Gomes,Belo Horizonte,MG
2783,Camila Carvalho,Belo Horizonte,MG
2784,Patricia Lima,Fortaleza,CE
2785,João Souza,Salvador,BA
2786,Pedro Santos,Fortaleza,CE
2787,Lucas Alves,Goiânia,GO
2788,Mariana Silva,Recife,PE
2789,Carlos Gomes,Goiânia,GO
2790,Patricia Gomes,Recife,PE
2791,Carlos Ribeiro,Salvador,BA
2792,Bruno Barbosa,Rio de Janeiro,RJ
2793,Fernanda Ferreira,Rio de Janeiro,RJ
2794,Diego Mendes,São Paulo,SP
2795, Larissa Souza ,Salvador,
2796,,,ce
2797,Camila Silva,Goiânia,GO
2798,Mariana Pereira,Goiânia,GO
2799,Juliana Oliveira,Curitiba,PR
2800,Rafael Costa,Fortaleza,CE
2801,João Souza,Fortaleza,CE
2802,Carlos Ribeiro,Porto Alegre,RS
2803,Thiago Costa,Rio de Janeiro,RJ
2804,Amanda Carvalho,Recife,PE
